fake_1,fake_2
6.653020921551454e-06,2.41396716807933e-05
6.6726405564563725e-06,2.456418560968998e-05
6.718013388098043e-06,2.4320164495519166e-05
6.761516503301411e-06,2.457456245863782e-05
6.794524761394382e-06,2.4489018950846062e-05
6.835471881731786e-06,2.4651520291463127e-05
6.8623391453745744e-06,2.4664687840731736e-05
6.897575124356379e-06,2.4774248457202444e-05
6.918192794736425e-06,2.4807651431450024e-05
6.94469668592654e-06,2.488237100871194e-05
6.960741231405042e-06,2.4917180723733456e-05
6.97461462647882e-06,2.495519974412386e-05
6.9906798181194055e-06,2.500052584310926e-05
6.989647510015219e-06,2.5000286640224622e-05
7.002662850592797e-06,2.5045934524042926e-05
6.996756396543886e-06,2.5035617475816243e-05
7.000740279979561e-06,2.505825916790853e-05
6.9985839948115376e-06,2.5062345550521087e-05
6.998343673484883e-06,2.5072958754700176e-05
6.990020792625693e-06,2.5062607534632833e-05
6.9870485711321205e-06,2.506695874901052e-05
6.984284462952352e-06,2.5068416747545454e-05
6.979796813161834e-06,2.5064808770702173e-05
6.974035708093992e-06,2.506007312311703e-05
6.9734840426431154e-06,2.5069755144638067e-05
6.963933953909669e-06,2.505092361277965e-05
6.964014061018554e-06,2.5062633163513327e-05
6.95514777317332e-06,2.504230376597254e-05
6.955565651493895e-06,2.5052048435868123e-05
6.951613976071071e-06,2.5045886113935322e-05
6.946716706424812e-06,2.5038504996352223e-05
6.945909028564097e-06,2.5044880892289165e-05
6.9408176849942505e-06,2.5033971532157667e-05
6.937548158766673e-06,2.5030224020298347e-05
6.93814441992765e-06,2.5037217857020605e-05
6.9340366595194736e-06,2.5027598483874116e-05
6.932489849056161e-06,2.5029435220309723e-05
6.929316946867134e-06,2.502377978068008e-05
6.928188014724396e-06,2.502358898790305e-05
6.92729610052238e-06,2.502401898356472e-05
6.926509894670232e-06,2.50250925488922e-05
6.923815570518306e-06,2.5020940670251705e-05
6.923524459632926e-06,2.5024497389333994e-05
6.921175339311039e-06,2.501929472659313e-05
6.921590740092164e-06,2.502334978501841e-05
6.918271663075585e-06,2.5013758888405807e-05
6.919677253790245e-06,2.5020940670251705e-05
0.0037697606021809948,0.023414326522155113
0.005685754041888333,0.03036467698010766
0.011785692848898435,0.05749630052894338
0.01452435433329079,0.06492102393222311
0.017394314044888008,0.10767742583252775
0.01358364727114164,0.07475611051345363
0.019317091423656518,0.08199713776532011
0.02755923065959149,0.10660898117815248
0.034122526796248456,0.1132420813608934
0.0301588594482358,0.093374600172697
0.028664897715877675,0.08404463426789685
0.02674590892436846,0.07166258170998062
0.024807528993159335,0.06691928090827809
0.022961834143115048,0.05751521368593853
0.02300662911345539,0.05608748903258514
0.023181947680212752,0.059429379138492736
0.0222344017106605,0.06516233435374276
0.020030487478582108,0.07080593175478382
0.01600803275737369,0.062351878881824
0.014345835763366205,0.05771028222592425
0.014872018102340411,0.06526925813430058
0.014124510385745605,0.07627714124104858
0.013185234191820275,0.0740242827288295
0.01016406502823694,0.07022574164978683
0.006514890591918515,0.06712865532988857
0.009462309576798885,0.07807911079034263
0.013503602371620696,0.06534490493028704
0.011751533829888477,0.039655600600139375
0.009475956947600329,0.02592545635285071
1.5673441451051208e-05,6.413369916474002e-05
4.950712154227857e-05,4.0285499046530775e-05
7.778155822158918e-06,2.5126258283173487e-05
0.0023474188138592838,0.004191654663023173
6.693421744440122e-06,0.00018706282949899428
5.819026636797865e-05,0.006313395366995753
8.832826197421126e-06,6.437855179370029e-05
4.281528088093082e-05,0.0005729664056932135
7.331884899486857e-06,3.523975624564282e-05
7.075934428134959e-06,2.8122365538165376e-05
6.955075098682785e-06,3.7691209922928896e-05
6.6996473881548475e-06,2.431088968843269e-05
7.364741201826892e-06,4.327830871889873e-05
6.680859793581902e-06,2.4124690176316192e-05
6.989580616450068e-06,3.100574273846511e-05
6.677330951558553e-06,2.39210943496491e-05
6.747842137230121e-06,2.6434347800773284e-05
6.656124039712637e-06,2.3892207753675744e-05
6.657418554075286e-06,2.4764162068900233e-05
6.633750206785749e-06,2.3850371453918003e-05
6.6239461702586735e-06,2.4081206509073177e-05
6.6154750499557226e-06,2.376945395905593e-05
6.6074680553764135e-06,2.3817078114325883e-05
6.603040279455939e-06,2.3724166303391277e-05
6.599616319935974e-06,2.3733512301812468e-05
6.599357829986686e-06,2.3702818869764085e-05
6.600654408965543e-06,2.370085398892599e-05
6.603185628437008e-06,2.3692041925515153e-05
6.605855590117675e-06,2.3695971687191337e-05
6.608174567042919e-06,2.3700469555718536e-05
6.610058735794679e-06,2.3709171984473917e-05
6.611432944342971e-06,2.3717629515037883e-05
6.6123661508691556e-06,2.372631485787293e-05
6.613115606552794e-06,2.3733556440439987e-05
6.613507057785902e-06,2.3740798023007047e-05
6.613614830751979e-06,2.3746866372378027e-05
6.613576428890503e-06,2.375282223944016e-05
6.613331152484949e-06,2.3758054802541603e-05
6.613027653902318e-06,2.376258826673616e-05
6.612504893078358e-06,2.376748053525767e-05
6.612120461540359e-06,2.3770474842795724e-05
6.611723229381868e-06,2.3774236592921984e-05
6.6111678476218165e-06,2.3776933320680934e-05
6.610594297239131e-06,2.378001732930072e-05
6.609976976992827e-06,2.3782625779804623e-05
6.609434808776509e-06,2.3784372815158493e-05
6.6090185821489e-06,2.3785960381922605e-05
6.608438424994348e-06,2.3787661854822258e-05
6.607934658639506e-06,2.3788884921952637e-05
6.607405703966921e-06,2.3790701724814524e-05
6.606901111765595e-06,2.379142645260191e-05
6.606517093150837e-06,2.3792381840313764e-05
6.606069484356862e-06,2.379331159914512e-05
6.605635089106621e-06,2.379392384462366e-05
6.605086727041677e-06,2.379544449153314e-05
6.6046973404247774e-06,2.3795373300198426e-05
6.604369066447647e-06,2.3796258920402263e-05
6.603972247212397e-06,2.3796397031591608e-05
6.6035572593545145e-06,2.3797372352877182e-05
6.603223204452e-06,2.379768844240331e-05
6.60284579260911e-06,2.3798460156471603e-05
6.60257450203933e-06,2.379836903156317e-05
6.602241272983298e-06,2.37992318705399e-05
6.601863448217166e-06,2.3799550807719415e-05
6.601529393314651e-06,2.380021003947886e-05
6.601246127970863e-06,2.3800435004096555e-05
6.6009566687784495e-06,2.3800775298676488e-05
6.600642021268293e-06,2.3801343405527503e-05
6.60047850366459e-06,2.3801208141991545e-05
6.600157662305809e-06,2.3802318726813077e-05
6.599905779128387e-06,2.3802160682050012e-05
6.599622513784599e-06,2.380329404809865e-05
6.599327273666802e-06,2.3803365239433365e-05
6.599125354201623e-06,2.3803658547732384e-05
6.5990184070820294e-06,2.3803568846650647e-05
6.598703759571873e-06,2.3804566949163328e-05
6.5984646770149435e-06,2.380461108779085e-05
6.5983515360467255e-06,2.3804999792478388e-05
6.598086852248811e-06,2.380545114554047e-05
6.597917140796484e-06,2.3805473926767578e-05
6.597766423813272e-06,2.3805997894991072e-05
6.597589692665836e-06,2.3805929551309745e-05
6.597294452548039e-06,2.3807018778730863e-05
6.5971875054284445e-06,2.3806588783069194e-05
6.597105746626594e-06,2.3806882091368212e-05
6.596961223492007e-06,2.380685788631441e-05
6.596684151996844e-06,2.380794853756222e-05
6.596476864529523e-06,2.380817492600661e-05
6.596394279881188e-06,2.380819770723372e-05
6.596231175200727e-06,2.3808538001813648e-05
6.59604948897439e-06,2.380878859531184e-05
6.595935522159688e-06,2.3809195809746403e-05
6.595872757826953e-06,2.380903776498334e-05
6.595665057436391e-06,2.38099917288685e-05
6.595508146604555e-06,2.3810037291322717e-05
6.59543299457457e-06,2.3810376162075952e-05
6.595363623469969e-06,2.3810107058830734e-05
6.5951435353821565e-06,2.3811035393835398e-05
6.595049388883054e-06,2.3810717880482575e-05
6.594954003614228e-06,2.3811307344734003e-05
6.594815674328267e-06,2.3811196286251853e-05
6.594696752434665e-06,2.3811694625594846e-05
6.594602605935563e-06,2.38118298891308e-05
6.5944267006346096e-06,2.381239941980851e-05
6.5943953184682424e-06,2.3812081906455686e-05
6.594300759045899e-06,2.3812694151934224e-05
6.594168623608563e-06,2.3812761071788855e-05
6.594074890032703e-06,2.381323662990474e-05
6.593961336141242e-06,2.3813420303548303e-05
6.5939109595057584e-06,2.3813307821239453e-05
6.593828787780665e-06,2.381364669199269e-05
6.593671464025587e-06,2.3813941424118404e-05
6.593577317526486e-06,2.3814239003897507e-05
6.593545935360118e-06,2.3814147878989073e-05
6.593438988240524e-06,2.3814488173569005e-05
6.5932820774086885e-06,2.381496657933828e-05
6.593181737060961e-06,2.381523710641019e-05
6.593206512455461e-06,2.3814921016884062e-05
6.593194537681453e-06,2.381496657933828e-05
6.592967842821774e-06,2.3815961834197573e-05
6.592917466186289e-06,2.3815735445753184e-05
6.592791937520821e-06,2.381655414610239e-05
6.592753948582587e-06,2.381582657066162e-05
6.592716372567594e-06,2.381635053888511e-05
6.5927097657957275e-06,2.3815872133115836e-05
6.592621400222009e-06,2.3816576927329498e-05
6.592502478328406e-06,2.3816826097000997e-05
6.592408331829305e-06,2.3817145034180513e-05
6.592376949662938e-06,2.3816871659455214e-05
6.592270002543344e-06,2.3817281721543164e-05
6.592200218515501e-06,2.3817281721543164e-05
6.592131673257383e-06,2.3817643373523506e-05
6.59216305542375e-06,2.38171236767801e-05
6.59209409724239e-06,2.3817757279659047e-05
6.591930579638688e-06,2.3818167341746998e-05
6.591893003623695e-06,2.3818235685428325e-05
6.591893003623695e-06,2.3818141712866503e-05
6.591741873717243e-06,2.3818597337408667e-05
6.591760868186359e-06,2.3818167341746998e-05
6.591804638049977e-06,2.3818167341746998e-05
6.591584962885406e-06,2.381905438577753e-05
6.591540780098547e-06,2.3818782434878923e-05
6.591522198552672e-06,2.3819189649313486e-05
6.591534999173163e-06,2.3818462073872713e-05
6.591433832978953e-06,2.381925799299481e-05
6.591333079707985e-06,2.3819303555449027e-05
6.591257514754759e-06,2.3819710769883586e-05
6.59132688585936e-06,2.3818963260869094e-05
6.591207551042516e-06,2.3819823252192433e-05
6.591082022377047e-06,2.381987166230004e-05
6.591075002681938e-06,2.382002828323641e-05
6.591075002681938e-06,2.3819779113564914e-05
6.591037839590188e-06,2.3819917224754255e-05
6.590930892470593e-06,2.382043834532436e-05
6.590849546591984e-06,2.3820619171314533e-05
6.590893316455602e-06,2.382021195687997e-05
6.590861934289234e-06,2.3820392782870142e-05
6.590786782259249e-06,2.38205522514599e-05
6.590761181018266e-06,2.382064195254164e-05
6.590635652352796e-06,2.3821163073111744e-05
0.0042255014338031275,0.016584588993004874
0.005678561222929871,0.013088843591698502
0.006455419497115808,0.03367940748930653
0.009693401560280548,0.07274414835117027
0.012081059737434235,0.05524291130525759
0.015526975198791414,0.07033031513670635
0.01897384372663101,0.08490350621286089
0.019732105787908055,0.0940096926705254
0.021321462117854843,0.1100813971449014
0.023773978710153944,0.12556188904535628
0.02475829427212451,0.12560443927459977
0.026509852876776964,0.13267384260292225
0.029539750167392253,0.13465200835916585
0.03281278511937344,0.13305985063104275
0.036758537861917163,0.13641512516350104
0.03892267023643938,0.12474245887675926
0.04262707305723019,0.11769324591214853
0.04701052263890686,0.11694889683610639
0.046225449557435926,0.11651633783076254
0.046601822022976275,0.11821007723281148
0.0471229219044888,0.11872724680913455
0.047214991340224,0.11977157033574788
0.04361977086851194,0.1138019411343193
0.04022616750967096,0.1116326609301167
0.03801742452017057,0.11238539641373177
0.0357289047075245,0.11416067875784243
0.03316982225922262,0.12715560974790885
0.022313217856322568,0.13779173238821968
0.0033716805041617177,0.15127796222860532
0.00011851720239830869,0.030600750270889827
2.1389797201346174e-05,0.016509165270794268
1.580429021956597e-05,0.016010456871920528
4.5557371993453406e-05,0.012025229286469468
9.347157606325418e-06,5.633257548806045e-05
6.717123538512235e-06,2.5870432695547386e-05
6.710644772850363e-06,2.3699655126849414e-05
6.646806426764253e-06,2.4204971220645927e-05
6.6938111310570206e-06,2.3594512644611028e-05
6.873235776799121e-06,2.414188145982281e-05
6.8408378192573446e-06,2.4072068389349352e-05
7.286714400233607e-06,2.5685711115539543e-05
6.929568830044556e-06,2.604913148863847e-05
6.920172348757012e-06,2.750502560771707e-05
6.85100894454627e-06,2.7600029020065556e-05
6.953390371856754e-06,2.771215821989273e-05
7.254034003194526e-06,2.8478219696210948e-05
7.4979362002008475e-06,2.839703025045027e-05
7.737167409497347e-06,2.861974806962141e-05
7.791012600211693e-06,2.842458414463779e-05
7.794058322042285e-06,2.820785209288936e-05
7.705103919781327e-06,2.789639285117113e-05
7.574127970908131e-06,2.7546259628783137e-05
7.4496390461616395e-06,2.7249223751477866e-05
7.345089358909122e-06,2.7010063581641292e-05
7.254407285805e-06,2.6794481981861833e-05
7.184396976025583e-06,2.662805942252875e-05
7.126074871525002e-06,2.6476957238426015e-05
7.084008729202661e-06,2.6370828044288498e-05
7.044279732428197e-06,2.625581132392535e-05
7.01360283895772e-06,2.6169031934562965e-05
6.987681995384849e-06,2.609656485113139e-05
6.962161687356402e-06,2.6012220205416206e-05
6.944200352190048e-06,2.5963351625615464e-05
6.9260214064753305e-06,2.5903212033702878e-05
6.910393087624437e-06,2.58514445427526e-05
6.897502862789086e-06,2.5812893011178537e-05
6.884938021468174e-06,2.5768922395206085e-05
6.874547221014679e-06,2.5736778083756238e-05
6.864512360395507e-06,2.5702295848874403e-05
6.8556997525716916e-06,2.5671264969899475e-05
6.848814670440012e-06,2.5652422047427505e-05
6.840766383536536e-06,2.5619272514331505e-05
6.8350738237268115e-06,2.560425399036034e-05
6.82878748029556e-06,2.5580339397203378e-05
6.82356689175107e-06,2.5562538715871612e-05
6.818864521874881e-06,2.5548308991889075e-05
6.813586536999799e-06,2.5524590886815922e-05
6.810286867375578e-06,2.5518408631309398e-05
6.805924333327288e-06,2.5499389154327338e-05
6.8024268734703056e-06,2.5488448470008567e-05
6.798853848660097e-06,2.5475787803043113e-05
6.795450948225458e-06,2.5461580860287687e-05
6.792859854883951e-06,2.5454467422123113e-05
6.790120109175441e-06,2.5444543350064048e-05
6.786999648238107e-06,2.543003740370282e-05
6.784870616004034e-06,2.5425526720735375e-05
6.7825037399827556e-06,2.5416898330968097e-05
6.779884567860815e-06,2.540456514414233e-05
6.778054492053714e-06,2.5400253796912076e-05
6.776155458065253e-06,2.539349916307446e-05
6.774146173571265e-06,2.5385773479431347e-05
6.772176529708479e-06,2.537831832286015e-05
6.770491389959205e-06,2.5372343946050992e-05
6.76906474015922e-06,2.5367964255139415e-05
6.767290408989745e-06,2.535855560834368e-05
6.766140830684923e-06,2.5356767282015677e-05
6.764450322933508e-06,2.5348087634487403e-05
6.763257800611552e-06,2.5345621566652927e-05
6.7617035575298895e-06,2.5338374288779092e-05
6.760691069741304e-06,2.5337309266411777e-05
6.7591632537471085e-06,2.5329219083134935e-05
6.758036386220579e-06,2.5324289795119373e-05
6.757501237699369e-06,2.5326901093276663e-05
6.755838808728387e-06,2.531424896927138e-05
6.755110825053315e-06,2.5314317312952703e-05
6.754396467845219e-06,2.5314513801036512e-05
6.752747252417971e-06,2.530131207992724e-05
6.75251518955615e-06,2.5307781948426003e-05
6.751221501039984e-06,2.529822522365406e-05
6.750609961719064e-06,2.529791198178132e-05
6.749560723761969e-06,2.529180661291629e-05
6.749270851646314e-06,2.529465426630483e-05
6.748022584686732e-06,2.528565852925043e-05
6.747514689099473e-06,2.528616541155359e-05
6.746851947296585e-06,2.5284502381974685e-05
6.746079780834654e-06,2.5280017327887733e-05
6.745475261208843e-06,2.5278570719966354e-05
6.744779898469863e-06,2.527392050198287e-05
6.744658086113569e-06,2.5277653775575244e-05
6.743616280774824e-06,2.5269318694106984e-05
6.74303075561813e-06,2.526731964142823e-05
6.742915137110461e-06,2.5271488605989052e-05
6.741912146556434e-06,2.5261946119484055e-05
6.741629707059129e-06,2.526380278949338e-05
6.7412506435232715e-06,2.526353511007486e-05
6.740536699238416e-06,2.5257948014126543e-05
6.740183236943543e-06,2.525828403722639e-05
6.739874370358771e-06,2.5258452048776315e-05
6.739186853161383e-06,2.525272257015857e-05
6.739026638943613e-06,2.5255128837271887e-05
6.73839693100006e-06,2.524944776876175e-05
6.738403124848684e-06,2.5253203823581236e-05
6.7376648180925705e-06,2.5246847861218014e-05
6.737471982938709e-06,2.5248340031593607e-05
6.737009508908033e-06,2.524593376448029e-05
6.7367460638798455e-06,2.5245404100950022e-05
6.7363347923311376e-06,2.5243117435279026e-05
6.736212979974843e-06,2.524492284752736e-05
6.73549944861323e-06,2.52375075581036e-05
6.735813683200144e-06,2.524552370239234e-05
6.734959757936361e-06,2.5235989758847507e-05
6.73503078073393e-06,2.524039507863958e-05
6.734543118385512e-06,2.5236425449815955e-05
6.734459707890694e-06,2.5236858293131012e-05
6.734221451180248e-06,2.5236906703238617e-05
6.7337399826804554e-06,2.5232094169011983e-05
6.73381017963154e-06,2.523637703970835e-05
6.733335317903614e-06,2.5231684106924036e-05
6.733174690762603e-06,2.5231758145912138e-05
6.733104080888277e-06,2.5233657530722294e-05
6.732673814870452e-06,2.5229687901898667e-05
6.732487999411698e-06,2.5229639491791063e-05
6.732545808665533e-06,2.5232695023876967e-05
6.732044932773382e-06,2.52268715726974e-05
6.731987536442789e-06,2.5227979309865542e-05
6.732070946937608e-06,2.5230866830401523e-05
6.731582458742706e-06,2.5225333839867588e-05
6.731518868563489e-06,2.5227042431900713e-05
6.731281850622768e-06,2.5224661793667892e-05
6.731396230360711e-06,2.5227572095430983e-05
6.73097917788662e-06,2.5223625247834466e-05
6.730780561807375e-06,2.5222497577092603e-05
6.730921368632786e-06,2.5226826010243185e-05
6.730472521069086e-06,2.5221557851474383e-05
6.730375897030534e-06,2.5222352346769786e-05
6.730408517966626e-06,2.522459060233318e-05
6.730151266787063e-06,2.522211029623176e-05
6.729913422999858e-06,2.5220210911421604e-05
6.730087263684604e-06,2.52238900795996e-05
6.729766422325822e-06,2.5219348072444877e-05
6.729792023566806e-06,2.5220643754736664e-05
6.729747014933463e-06,2.522150944136678e-05
6.729484395751759e-06,2.5219080393026353e-05
6.729304361218388e-06,2.521821470639624e-05
6.729503803144118e-06,2.5222785190084846e-05
6.728976913087741e-06,2.521590810715152e-05
6.729227144572195e-06,2.522148666013967e-05
6.728976913087741e-06,2.5218818408914607e-05
6.728765083464761e-06,2.521537844362125e-05
6.72918874271072e-06,2.5223001611742375e-05
6.7285982624751254e-06,2.5213863492018547e-05
6.728958331541866e-06,2.522148666013967e-05
6.728483882737181e-06,2.5216150157689546e-05
6.728483882737181e-06,2.5216676973566425e-05
6.728553253841783e-06,2.5218841190141717e-05
6.728444655029222e-06,2.5216990215439166e-05
6.728329449444795e-06,2.5216463399562284e-05
6.728341837142045e-06,2.5217687890519356e-05
6.728175429075651e-06,2.5215714466721098e-05
6.728188642619384e-06,2.521643777068179e-05
6.728188642619384e-06,2.521744868763472e-05
6.7279953945422805e-06,2.521549804506357e-05
6.727924371744712e-06,2.521549804506357e-05
6.7280602234912234e-06,2.5218408346826657e-05
6.727796778463035e-06,2.5215042420521402e-05
6.727867801260603e-06,2.521744868763472e-05
6.727726581511951e-06,2.5215785658055813e-05
6.727757963678318e-06,2.5215885325924413e-05
6.727822379704019e-06,2.5216893395223954e-05
6.72780297231166e-06,2.521703862554677e-05
6.727591142688681e-06,2.521518765084422e-05
6.727578754991431e-06,2.5215762876828703e-05
6.727687766727233e-06,2.5217807491961676e-05
6.727462723560521e-06,2.5214609577206345e-05
6.7275981623837894e-06,2.5217303457311904e-05
6.727462723560521e-06,2.521569168549399e-05
6.727489150647988e-06,2.5216340950466577e-05
6.727475937104254e-06,2.5217012996666273e-05
6.727283514873634e-06,2.5213889120899045e-05
6.727475937104254e-06,2.5216893395223954e-05
6.7274953444966125e-06,2.521735186741951e-05
6.7272517197840245e-06,2.521480036998338e-05
6.727302922265992e-06,2.521737464864662e-05
6.727123300655864e-06,2.521475195987577e-05
6.727321503811868e-06,2.5217494250088938e-05
6.7272257056197995e-06,2.5215666056613494e-05
6.727315309963243e-06,2.5217084188000988e-05
6.7271489018968476e-06,2.521530725228654e-05
6.727232312391666e-06,2.521696458655867e-05
6.7272257056197995e-06,2.5217733452973574e-05
6.726994468604461e-06,2.521456116709874e-05
6.727155095745473e-06,2.52172294183238e-05
6.727155095745473e-06,2.5216605782231714e-05
6.7272517197840245e-06,2.5218479538161372e-05
6.72685366177905e-06,2.5213046215496037e-05
6.727334717355602e-06,2.5221221828374535e-05
6.72688545686866e-06,2.5214319116560714e-05
6.727020482768687e-06,2.5216266911478475e-05
6.7272897087222585e-06,2.522119619949404e-05
6.72685366177905e-06,2.5214079913676075e-05
6.726994468604461e-06,2.5217181008216197e-05
6.727264107481275e-06,2.522141262115157e-05
6.726821866689442e-06,2.5214176733891288e-05
6.727123300655864e-06,2.521985210709465e-05
6.726911471032885e-06,2.5215859697043915e-05
6.727238506240292e-06,2.522033336051731e-05
6.72701387599682e-06,2.521816914394202e-05
6.726841274081801e-06,2.5216076118701444e-05
6.7270840729479054e-06,2.5220020118644573e-05
6.727007682148195e-06,2.5218023913619204e-05
6.727033696312421e-06,2.5218527948268976e-05
6.726944091968978e-06,2.521737464864662e-05
6.727129494504489e-06,2.5220450114306243e-05
6.72688545686866e-06,2.521693895767817e-05
6.727110500035372e-06,2.522141262115157e-05
6.726795852525217e-06,2.521703862554677e-05
6.727020482768687e-06,2.5220165348967387e-05
6.72705310370478e-06,2.522057256340195e-05
6.726944091968978e-06,2.521828874538434e-05
6.727039890161046e-06,2.5220068528752177e-05
6.7270840729479054e-06,2.522069216484427e-05
6.726911471032885e-06,2.5217881530949778e-05
6.7272062982274405e-06,2.5223218033399904e-05
6.726821866689442e-06,2.5217397429873726e-05
6.72706549140203e-06,2.5221438250032067e-05
6.727091092643014e-06,2.5221967913562333e-05
6.726956479666227e-06,2.5219706876771832e-05
6.726944091968978e-06,2.5219681247891337e-05
6.727141882201739e-06,2.5221725863024307e-05
6.727200104378815e-06,2.5222449166985e-05
6.726982080907212e-06,2.5220188130194497e-05
6.726937072273869e-06,2.5220450114306243e-05
6.727116693883997e-06,2.522275956120435e-05
6.7271034803402636e-06,2.5222039104897048e-05
6.727058471706921e-06,2.5221631890462485e-05
6.7270460840096714e-06,2.52217030817972e-05
6.727174503137832e-06,2.522353127527264e-05
6.727123300655864e-06,2.5222904791527162e-05
6.726962673514853e-06,2.5220353294091033e-05
6.727302922265992e-06,2.522523701965238e-05
6.7270840729479054e-06,2.5221221828374535e-05
6.727315309963243e-06,2.5225285429759983e-05
6.726949459971119e-06,2.5220353294091033e-05
6.7272257056197995e-06,2.522398689981481e-05
6.7272897087222585e-06,2.522502059799485e-05
6.7271683092892066e-06,2.5223408826176934e-05
6.72705310370478e-06,2.5223024392969482e-05
6.727212492076066e-06,2.5225165828317664e-05
6.7272703013299e-06,2.5225333839867588e-05
6.7272257056197995e-06,2.5224755766229714e-05
6.727212492076066e-06,2.5224829805217816e-05
6.727295902570884e-06,2.5225669862967436e-05
6.727295902570884e-06,2.5224878215325424e-05
6.727462723560521e-06,2.5227643286765694e-05
6.727129494504489e-06,2.5222064733777546e-05
6.727591142688681e-06,2.5229519890348743e-05
6.727219511771174e-06,2.522355405649975e-05
6.7273285235069765e-06,2.522502059799485e-05
6.727469743255629e-06,2.522740408388106e-05
6.7274119340017945e-06,2.5225934694732573e-05
6.727341324127469e-06,2.522646435826284e-05
0.003024496439603801,4.3472897417897874e-05
0.006208794728704445,8.08703775891056e-05
0.011100062571982743,8.896934872430617e-05
0.029141315946400917,0.0006319828147656784
0.014996452897805,0.0001614500895015361
0.013989670505986746,0.00014484167508109716
0.024511156606799585,0.018755085167985606
0.016577130995060974,0.013346652724639448
0.023104153100043816,0.046239251304569524
0.03541332215415982,0.12295104523685811
0.04768147805986038,0.16960823473746317
0.05237328143510432,0.18412762566767868
0.05211868160594547,0.16610135168534845
0.050780887470015704,0.15176571522648757
0.04551599600112704,0.13478014893440404
0.0423696013436221,0.12659857265964658
0.03985971640701588,0.1219877514368222
0.038270268745054806,0.11438088319257039
0.0407758238676504,0.1195038934687225
0.04147234548726976,0.12797838748114207
0.0351452559268945,0.09937320272101176
0.03362508528910334,0.09757335018559041
0.0334950589447641,0.10053484264173992
0.03161579788813592,0.09720906050364626
0.028013800242697076,0.0913317342734672
0.025464163892539454,0.08837741517010957
0.024179748244959366,0.0881962559361471
0.023957787771572755,0.09083295297466672
0.024135805706752365,0.09433364244900505
0.024173722023350053,0.09551195020898456
0.02450720903418209,0.10015155232288853
0.023729775706572864,0.10141340923091383
0.02339308530990641,0.10251619266678383
0.018178345264862634,0.10799322831519417
0.0012258499447940063,0.06272621708967091
0.00431241103356454,0.0228757185353744
0.00437020601677173,0.013733480147936591
1.2946494711340277e-05,5.5041899370931573e-05
3.270175342914084e-05,4.04050207545546e-05
7.356725535859508e-06,2.390134872105296e-05
9.766784243905194e-06,0.00011887648671904608
7.402691325276223e-06,3.152680635550025e-05
6.7541317840473055e-06,2.4058345547669975e-05
0.002201906196264286,0.00027933110493962975
1.1764297122119337e-05,3.301888845384042e-05
2.304218718247586e-05,3.079008140439077e-05
7.43849507371533e-06,2.4033858576181916e-05
8.609162194335752e-06,2.469841544746561e-05
7.1266323179012624e-06,2.389747306479116e-05
6.819988911861961e-06,2.4183283492438802e-05
6.697482431598748e-06,2.4370354386492193e-05
6.648562176387853e-06,2.422981699646094e-05
6.6368698418766e-06,2.441929415762765e-05
6.628830226361199e-06,2.433264291266775e-05
6.627850359508705e-06,2.4328861228967768e-05
6.6315365252871325e-06,2.4396137040272035e-05
6.635363497890971e-06,2.4356437904382394e-05
6.644107147533428e-06,2.4424374371272805e-05
6.653078317882047e-06,2.444953623661395e-05
6.6632804124140965e-06,2.4472793021838157e-05
6.675656547813563e-06,2.4537893225953583e-05
6.686500325063175e-06,2.4555169939061857e-05
6.698337595632256e-06,2.459894691460389e-05
6.708635901279617e-06,2.46264780275643e-05
6.717174740994202e-06,2.4640146763829294e-05
6.724557395632099e-06,2.466005755632197e-05
6.72918874271072e-06,2.4660313845126937e-05
6.732365774132162e-06,2.4661703499980546e-05
6.7339010227447085e-06,2.4659889544772046e-05
6.733701167895738e-06,2.464848754060433e-05
6.732911658657656e-06,2.464179270748787e-05
6.7311914204328404e-06,2.4630609972631073e-05
6.729041742036684e-06,2.4619478495535267e-05
6.726590629674104e-06,2.4608025233606558e-05
6.7240445449659396e-06,2.459730666625209e-05
6.721525713191725e-06,2.4588205566022316e-05
6.7187566499330565e-06,2.457477318498857e-05
6.716501676110272e-06,2.4569317081096126e-05
6.713959720634525e-06,2.4558097326745277e-05
6.7117072243511904e-06,2.4550391576675887e-05
6.7095373127161915e-06,2.4542762713247987e-05
6.707483845435345e-06,2.453546132995977e-05
6.705533196041675e-06,2.4528746563269592e-05
6.703673802684415e-06,2.4521966300551475e-05
6.701928789065098e-06,2.4515701463096686e-05
6.700293200104826e-06,2.4510159929602585e-05
6.698721614247013e-06,2.450436495495691e-05
6.697252433353136e-06,2.449959798318449e-05
6.695866662954076e-06,2.4495488819344826e-05
6.694404914678548e-06,2.448880822449531e-05
6.693236754827852e-06,2.4487008507553753e-05
6.691890212136752e-06,2.4480100100433154e-05
6.690799268932248e-06,2.447753151707669e-05
0.0040506864616245385,0.018324851670304978
0.009922735402487197,0.030451763232599193
0.013149744093268773,0.04677416763905979
0.011510759807225645,0.03742049759407871
0.010977051033740788,0.0346913401204678
0.008187865186445209,0.030703635395505892
0.005814047192123127,0.024365513102356948
0.004025956204589467,0.019048922902723274
0.00274279552653902,0.02277456551301784
0.0028963284480552523,0.04616764608052191
0.006393923030329619,0.13612564830238136
0.019087330519716398,0.1490657585475343
0.026583145126908295,0.15462563184070538
0.03171621574651035,0.14761615808416279
0.03694561627118071,0.14246207494323418
0.04230470149080354,0.1406325200616592
0.04745580341789279,0.1389961091620038
0.05102148305698396,0.14543265947824752
