fake_1,fake_2
1.3317668935741975e-06,4.700996199649724e-06
1.3345650266290802e-06,5.030060773677265e-06
1.3285678946362974e-06,4.711748654079514e-06
1.3218856404009282e-06,4.864747090573679e-06
1.3352307414793077e-06,4.822950942728715e-06
1.3338257288571863e-06,4.797261122449336e-06
1.3461612326096716e-06,4.8315035849158575e-06
1.3479338295015316e-06,4.798043088069829e-06
1.353513330927685e-06,4.809095969932109e-06
1.3541408090857335e-06,4.801008634308655e-06
1.3555501986942165e-06,4.802547506199822e-06
1.354764653519255e-06,4.799873559667983e-06
1.3548925771395258e-06,4.8025885124086166e-06
1.3535715531047611e-06,4.799850778440874e-06
1.3530476360957245e-06,4.802171615952535e-06
1.3522801769587484e-06,4.80219496671032e-06
1.3512373806042237e-06,4.801562787658065e-06
1.350616509218042e-06,4.803028190091808e-06
1.349760271584106e-06,4.802410249306494e-06
1.3490023096816884e-06,4.802606737390303e-06
1.348327262766199e-06,4.802767345041417e-06
1.3477153105220375e-06,4.802881820707637e-06
1.347013836519081e-06,4.802405123530395e-06
1.3463729796480023e-06,4.802213191692007e-06
1.345867396430896e-06,4.802295204109597e-06
1.3452385143338259e-06,4.801375412065098e-06
1.344844915899862e-06,4.801906214656723e-06
1.3444191094530472e-06,4.801681819569705e-06
1.3438231786306626e-06,4.800743233012843e-06
1.3434067042491097e-06,4.800821258715688e-06
1.342916234022649e-06,4.7997909777197145e-06
1.342685657684498e-06,4.800226099157484e-06
1.3422211190376143e-06,4.798953767623484e-06
1.342066190237338e-06,4.799960128330994e-06
1.341611974671496e-06,4.7986148968702475e-06
1.341321689632599e-06,4.798775504521361e-06
1.341082524491021e-06,4.798688366327672e-06
1.340779438831632e-06,4.797956519406817e-06
1.340507157246072e-06,4.797709343092692e-06
1.340311596798815e-06,4.797521967499726e-06
1.3400189168051161e-06,4.796684757403495e-06
1.3400586400209651e-06,4.798038531824407e-06
1.339642083054764e-06,4.7960440353910735e-06
1.3395423207995754e-06,4.797101084328899e-06
1.3393240495740263e-06,4.796235967229461e-06
1.3390980153915337e-06,4.795614609260081e-06
1.3390468954942145e-06,4.796030366654808e-06
1.3388529041552758e-06,4.7950980449354e-06
1.3388146674630968e-06,4.795756422398831e-06
1.3386690707280824e-06,4.795303645510053e-06
1.3384737580347704e-06,4.794932881038865e-06
1.3383613603283866e-06,4.79489187483007e-06
1.3382362445861592e-06,4.794402647977918e-06
1.3382657273056148e-06,4.794997238005446e-06
1.3380678544882044e-06,4.793963539825406e-06
1.3380564578067342e-06,4.79477739916385e-06
1.3379351409583302e-06,4.794219828630374e-06
0.0008289308838646763,0.004448461130371645
0.001502831424012221,0.006696051893884013
0.002084720541166972,0.011151501794433005
0.0029695173577037534,0.013780422451966699
0.0032259387531475446,0.020770558482340783
0.003995836513044691,0.018495271287059127
0.005750015331707007,0.020659848571187443
0.0073133758642541,0.024172512295893466
0.008133172024489887,0.02679044547646791
0.007954735653378156,0.023679743783051044
0.006781421003710265,0.016855048596034018
0.0068687993565783355,0.01711456766965673
0.006327875015698125,0.015662937672324587
0.006266304383933668,0.014899750088812289
0.00651709938903069,0.016208134646084362
0.005944469985057713,0.01625921941555192
0.0053450640640962475,0.017068625552621588
0.004842367583462458,0.018291702032415334
0.004009654032006082,0.018822904553037412
0.003101021589340837,0.018227197844432254
0.002590744889787986,0.017065350304712713
0.0020620426328862695,0.015946629195257658
0.0017469864225372533,0.01355157850112014
0.0017645539663519053,0.012075152031104687
0.0016621643512690467,0.009890664318983328
0.002865377888880509,0.010324823623519113
0.004679181629136261,0.012399224281461254
0.001681178492709981,0.00890507480535122
4.630371919092918e-06,1.95435910054069e-05
1.3641591527752385e-06,5.6036334106050575e-06
0.000482746143763078,0.001310726686118591
2.2176853675372145e-06,1.0758732935981102e-05
0.000490756468816085,3.514152359435173e-05
2.373811314875725e-06,6.550958846186758e-06
1.4803800328690349e-06,5.078331346266415e-06
1.3447678644229654e-06,4.7742742947663585e-06
1.3419997095954283e-06,4.740962160661873e-06
1.3341449185230007e-06,4.731495706502348e-06
1.332092029334692e-06,4.697178065986369e-06
1.3290101354281306e-06,4.70833545672801e-06
1.3271384369582688e-06,4.702488939555997e-06
1.3260327936863613e-06,4.709556530501015e-06
1.3258532546608813e-06,4.707231136743934e-06
1.3262401637383302e-06,4.706032844198036e-06
1.3268879577198692e-06,4.7022377765271275e-06
1.32756242654282e-06,4.699400374690786e-06
1.3281866838995834e-06,4.696430556971877e-06
1.3288112715949403e-06,4.693838053326949e-06
1.329443704831889e-06,4.691063584630495e-06
1.3301068595580179e-06,4.688215076945938e-06
1.3307906604462308e-06,4.6851757764843485e-06
1.331467111300742e-06,4.682099171763369e-06
1.3321479391416147e-06,4.678970170220041e-06
1.3327831802566067e-06,4.675950803332172e-06
1.3333692835058393e-06,4.673093752687449e-06
1.333877922354934e-06,4.6705545001608875e-06
1.3343142170520871e-06,4.668256443876335e-06
1.3346692484552789e-06,4.666333993073731e-06
1.334944255334234e-06,4.664750697789703e-06
1.3351593883431464e-06,4.663469538530198e-06
1.335290532764702e-06,4.662575660131536e-06
1.3353772466454537e-06,4.661921838913527e-06
1.3354089591504144e-06,4.66157556426148e-06
1.3354191170621595e-06,4.661357434011918e-06
1.3354164743534128e-06,4.6612378325695995e-06
1.3354000400083942e-06,4.661202521667581e-06
1.3353604819618418e-06,4.661290798922626e-06
1.3353236492086844e-06,4.661411254660961e-06
1.335265096693015e-06,4.661668682527286e-06
1.3352230611070125e-06,4.661832992127804e-06
1.3351887058933052e-06,4.6620109704645885e-06
1.335149230431401e-06,4.662193220281455e-06
1.3351084336151237e-06,4.6623931255493305e-06
1.3350854750828867e-06,4.662500197316739e-06
1.335042200727159e-06,4.662726870526467e-06
1.3350193247795703e-06,4.66283308799786e-06
1.3350028078499034e-06,4.662931332039764e-06
1.3349646537423726e-06,4.663118138102053e-06
1.3349340974224889e-06,4.6632961164388365e-06
1.3349276558199188e-06,4.663340539831698e-06
1.33491369901435e-06,4.663398062430146e-06
1.3348959433149581e-06,4.66347409477562e-06
1.3348729021980726e-06,4.6636025239434436e-06
1.3348601841622292e-06,4.663655775061809e-06
1.3348309491967186e-06,4.663843150654775e-06
1.3348194699305999e-06,4.663922884949654e-06
1.3348207912849733e-06,4.6639183287042324e-06
1.3348028704162847e-06,4.664016287980798e-06
1.3347939512742645e-06,4.6640564398935766e-06
1.3347863534866177e-06,4.664105134766521e-06
1.3347826371774425e-06,4.664118803502786e-06
1.3347572011057554e-06,4.664269729132379e-06
1.334745721839637e-06,4.664327821261505e-06
1.33474307913089e-06,4.664354304438018e-06
1.3347406015914402e-06,4.664376516134448e-06
1.3347317650340683e-06,4.664421224292649e-06
1.3347087239171828e-06,4.664545951511067e-06
1.3347061637930845e-06,4.664576990933002e-06
1.3347036862536344e-06,4.664599202629432e-06
1.3346936109265376e-06,4.664665268188047e-06
1.3346871693239675e-06,4.664701148620742e-06
1.3346820490757706e-06,4.6647370290534376e-06
1.3346718085793772e-06,4.664803948908069e-06
1.3346590905435336e-06,4.6648922261631135e-06
1.3346667709158288e-06,4.664857200026434e-06
1.3346514101712385e-06,4.664946046812157e-06
1.3346400960744166e-06,4.665012966666788e-06
1.3346324157021213e-06,4.665088429481584e-06
1.3346310943477481e-06,4.66509697244175e-06
1.334628616808298e-06,4.665128581394362e-06
1.3346209364360028e-06,4.665168733307141e-06
1.3346134212330043e-06,4.665226255905589e-06
1.3346120172939827e-06,4.665235083631094e-06
1.3346005380278641e-06,4.665314817925973e-06
1.3346019419668858e-06,4.665306274965807e-06
1.3345992992581392e-06,4.6653418706331636e-06
1.334585425037219e-06,4.665408790487795e-06
1.3345674215838818e-06,4.665533232940874e-06
1.3345700642926286e-06,4.665551173157222e-06
1.334575101956177e-06,4.665538073951635e-06
1.3345674215838818e-06,4.665595596550083e-06
1.3345636226900585e-06,4.665622364491935e-06
1.3345523085932366e-06,4.66569327106131e-06
1.3345523085932366e-06,4.6657157675230795e-06
1.3345471057603914e-06,4.665755919435858e-06
1.33454966588449e-06,4.66573797921951e-06
1.334538351787668e-06,4.665831382250654e-06
1.3345204309189794e-06,4.665933613007303e-06
1.3345242298128027e-06,4.665937884487386e-06
1.3345305062460762e-06,4.665924785281798e-06
1.3345204309189794e-06,4.665982877410924e-06
1.3345077128831357e-06,4.666058340225721e-06
1.3345127505466841e-06,4.66605349921496e-06
1.3345115117769592e-06,4.666067167951225e-06
1.3345052353436857e-06,4.666107319864003e-06
1.334488553244722e-06,4.66620015336447e-06
1.3344783953329769e-06,4.666294125926292e-06
1.3344835155811736e-06,4.666298682171714e-06
1.3345012712805656e-06,4.666213822100735e-06
1.3344899571837437e-06,4.666253974013513e-06
1.3344745964391534e-06,4.666333993073731e-06
1.3344518030762131e-06,4.666511971410515e-06
1.3344593182792116e-06,4.666480647223241e-06
1.3344656772971332e-06,4.666476660508497e-06
1.3344554368007399e-06,4.666529626861524e-06
1.3344693936063084e-06,4.66645872029215e-06
1.3344656772971332e-06,4.666499156970267e-06
1.3344262018352293e-06,4.666707605198308e-06
1.3344352035618977e-06,4.666685393501878e-06
1.3344414799951713e-06,4.666703333718225e-06
1.3344427187648962e-06,4.666663751336125e-06
1.3344427187648962e-06,4.666703333718225e-06
1.334416043923484e-06,4.666832047651387e-06
1.3344122450296607e-06,4.666877325340265e-06
1.3344237242957792e-06,4.666863656604e-06
1.3344301658983493e-06,4.666814676965717e-06
1.3344084461358372e-06,4.666934847938713e-06
1.334399526993817e-06,4.6669969267825835e-06
1.3344045646573655e-06,4.6669969267825835e-06
1.3344021697025639e-06,4.667028250969858e-06
1.334399526993817e-06,4.667046191186206e-06
1.3343918466215218e-06,4.667095170824488e-06
1.3343943241609719e-06,4.667086058333645e-06
1.3343868089579734e-06,4.667148421942854e-06
1.334377807231305e-06,4.667193130101054e-06
1.3343638504257364e-06,4.667304473348546e-06
1.3343803673554033e-06,4.6672153417974845e-06
1.3343676493195599e-06,4.667317572554133e-06
1.3343651717801098e-06,4.667321844034216e-06
1.3343664105498347e-06,4.667335512770481e-06
1.3343664105498347e-06,4.667335512770481e-06
1.334355096453013e-06,4.667401863094434e-06
1.334339818293071e-06,4.6675089348618435e-06
1.3343436171868942e-06,4.667504378616422e-06
1.3343448559566194e-06,4.667522318832769e-06
1.334339818293071e-06,4.667539689518439e-06
1.3343460947263443e-06,4.667526875078191e-06
1.3343219800090306e-06,4.667655589011353e-06
1.334330733981754e-06,4.66761145038383e-06
1.3343192547156355e-06,4.667713681140479e-06
1.3343129782823622e-06,4.667748992042497e-06
1.3343192547156355e-06,4.6677361776022485e-06
1.3343294952120291e-06,4.6676735292277005e-06
1.3343091793885387e-06,4.667775759984349e-06
1.3343002602465185e-06,4.667838408358897e-06
1.334293983813245e-06,4.667891659477263e-06
1.3342925798742233e-06,4.667913871173693e-06
1.3343016641855402e-06,4.667874288791593e-06
1.3342952225829701e-06,4.667913871173693e-06
0.0008483282814988947,0.0030737157697821064
0.0011790946131053507,0.00353162353765429
0.002035428822189898,0.0070528719577339985
0.0023315055634367363,0.012227807976908627
0.002420415249744344,0.009732915875896574
0.00275015172832304,0.012090077270507085
0.0028364707989587466,0.013646735650301646
0.0032135463518757424,0.017223145403752586
0.0037795771869498776,0.020849220419297473
0.004407648167995246,0.023177140195291376
0.005283983242541742,0.025962502929224522
0.006538312095015533,0.028599280449263263
0.00783677122372569,0.028780895745167453
0.00863347526808265,0.028520296586230058
0.0093012056541317,0.028053146857244644
0.009715370630650371,0.02622893874789696
0.010126936365695793,0.026375195829730788
0.009668079590186252,0.027134015249632427
0.009583269358253231,0.02515817295985408
0.009710765467530014,0.026122633158717944
0.009336976683193814,0.02598566994274519
0.008155724266684265,0.022311837893588874
0.007373031229852297,0.02192563857606058
0.006905713727152629,0.022851875885332645
0.0066110428223923635,0.024192807635499733
0.005905613963513033,0.02469218962969661
0.003578022653421913,0.025587566358778877
9.833571043623085e-05,0.022026203150208444
8.107219969205362e-06,0.005736718017868974
4.976175313679656e-06,0.005508054275641334
3.088307430350996e-06,0.0035541245374442
1.9262859313954564e-06,1.2885829779821575e-05
1.4551849431857308e-06,6.923680224783334e-06
1.3508508844500165e-06,4.576547766498388e-06
1.305661225558353e-06,5.391412041824077e-06
1.3397353211227342e-06,4.756774610397761e-06
1.3585368725012478e-06,4.820104997932207e-06
1.451803267005714e-06,5.452048834018303e-06
1.4402620624009134e-06,5.3690186651072725e-06
1.4739176189675333e-06,5.946003360325215e-06
1.407399153289012e-06,5.481777765863988e-06
1.5255189847866205e-06,5.921295410934204e-06
1.5349816989621286e-06,5.767302289111423e-06
1.6375168163031641e-06,5.8993673407810875e-06
1.6795145785366842e-06,5.923051274013579e-06
1.6990209073040879e-06,5.8707085570788156e-06
1.6967833588421024e-06,5.8199269237316504e-06
1.6506570248690246e-06,5.706325487102605e-06
1.6038655541382578e-06,5.606546560021535e-06
1.558782099104353e-06,5.519705091815282e-06
1.5205870295880613e-06,5.447096195244953e-06
1.488669714699594e-06,5.384122049149414e-06
1.4664973883146436e-06,5.341672649617118e-06
1.4473950636468944e-06,5.300887988255764e-06
1.4333761544227506e-06,5.270078656714467e-06
1.4226026567088713e-06,5.2462671486101686e-06
1.4130887400513957e-06,5.2219766652059185e-06
1.4060777989156537e-06,5.20539648811648e-06
1.3995473352639242e-06,5.187568469312183e-06
1.3943867857587738e-06,5.173868978390593e-06
1.3897103474621625e-06,5.1603790747583984e-06
1.3860326879025134e-06,5.150615610350449e-06
1.3822882173623613e-06,5.138685081713819e-06
1.3794217042186574e-06,5.130875677061086e-06
1.376605650295086e-06,5.121847476758057e-06
1.3742487670162568e-06,5.11452615989612e-06
1.3722205706378002e-06,5.108775039112623e-06
1.3701428234703428e-06,5.101467960517629e-06
1.3684064812391017e-06,5.095969141824357e-06
1.3669887505811369e-06,5.0921903057777635e-06
1.3653642279637412e-06,5.0856247561251445e-06
1.3641682370865554e-06,5.082284458700387e-06
1.3630383139280375e-06,5.078834811385508e-06
1.3618106931305394e-06,5.073810411746767e-06
1.3608825242679035e-06,5.071372820446177e-06
1.359914714774067e-06,5.0677568701734084e-06
1.3590616153567676e-06,5.064819800468468e-06
1.3582622785455343e-06,5.062139589099174e-06
1.35749969190281e-06,5.059321551305874e-06
1.3568331512060992e-06,5.057281492418323e-06
1.3561308513566591e-06,5.054456050726213e-06
1.3555257536383095e-06,5.0523749856298676e-06
1.354986806223276e-06,5.050674367026231e-06
1.354417137319062e-06,5.048334165471529e-06
1.3538890910776088e-06,5.0463516291824275e-06
1.3534424732994137e-06,5.045013801620491e-06
1.3529869363791983e-06,5.043421963376297e-06
1.352492915012859e-06,5.041200793733235e-06
1.3521035283959602e-06,5.040003640248693e-06
1.35174890991601e-06,5.038893624957839e-06
1.3513300405796556e-06,5.0368040169013286e-06
1.3510325706763533e-06,5.036318776763921e-06
1.3506345126713791e-06,5.0343259889226205e-06
1.3503524035126672e-06,5.033668750520545e-06
1.3499932428770588e-06,5.031854225781367e-06
1.3497627491235561e-06,5.031446441816128e-06
1.3494372830244682e-06,5.029768034908923e-06
1.349200430253044e-06,5.02913984257141e-06
1.3489187340175735e-06,5.027888014141808e-06
1.3486923694964876e-06,5.0273031061358024e-06
1.3484107558456657e-06,5.025850802907646e-06
1.3482153605677053e-06,5.025405429917678e-06
1.3480046045451547e-06,5.0246861126717335e-06
1.3477745237148937e-06,5.023560720052582e-06
1.3475713654799899e-06,5.022851654358835e-06
1.3474080956302317e-06,5.022521896096443e-06
1.3471846215718377e-06,5.021223935681946e-06
1.3470305186180447e-06,5.020864561824312e-06
1.34687005664633e-06,5.020375904502839e-06
1.3466581444387027e-06,5.01890195910893e-06
1.3465618507387443e-06,5.019265319681308e-06
1.3463742184177272e-06,5.018155873921132e-06
1.3462201980485828e-06,5.017557297178861e-06
1.346094504213817e-06,5.0174997745804124e-06
1.3459007606288234e-06,5.016036080738703e-06
1.3458352710026938e-06,5.0165668833303265e-06
1.3456696887827824e-06,5.015419279014745e-06
1.3455515927356636e-06,5.014964793533934e-06
1.345452821496255e-06,5.014916952957006e-06
1.3453130882712724e-06,5.014037597590625e-06
1.3452078754292938e-06,5.0138029509514095e-06
1.3451065440657868e-06,5.013549509799829e-06
1.3449834103551194e-06,5.01286094721048e-06
1.3448935582577311e-06,5.012660472411927e-06
1.344801311205541e-06,5.0123210321280124e-06
1.3447127804625262e-06,5.0120345581971256e-06
1.3445794888401135e-06,5.0110019990784405e-06
1.3445743685919168e-06,5.011957671555635e-06
1.3444088689566536e-06,5.0103333700628116e-06
1.3443474259782925e-06,5.0103333700628116e-06
1.344307620177795e-06,5.010748557926861e-06
1.3441795313882278e-06,5.009558808341129e-06
1.3441089215139013e-06,5.009525775561822e-06
1.344061517925757e-06,5.009745044872739e-06
1.3439577090228002e-06,5.00889986134702e-06
1.3438859429633973e-06,5.008627625683076e-06
1.3438629018465118e-06,5.009062747120845e-06
1.3437552940497314e-06,5.0080022809989525e-06
1.343714249479509e-06,5.008207312042927e-06
1.343641244650381e-06,5.007725489089586e-06
1.3436040815586301e-06,5.007739727356529e-06
1.3435233137725587e-06,5.007214050541004e-06
1.3434938310531031e-06,5.0075153322695115e-06
1.3433874620260477e-06,5.006526627013011e-06
1.3433901047347945e-06,5.0072761293848744e-06
1.3432966189128795e-06,5.006407595101369e-06
1.3432581344667553e-06,5.0063307084598794e-06
1.3432261742078498e-06,5.006464548169141e-06
1.3431774492653322e-06,5.00616896174741e-06
1.3431249254289913e-06,5.0060493603050914e-06
1.3430532419542364e-06,5.005424015620967e-06
1.343062243680905e-06,5.00603967828357e-06
1.3430083984901907e-06,5.0056626489749275e-06
1.3429367150154359e-06,5.005008827756918e-06
1.3429367150154359e-06,5.0056199341741e-06
1.3428662703104064e-06,5.00477987642448e-06
1.3428586725227596e-06,5.005023066023861e-06
1.3428265470945572e-06,5.004999715266075e-06
1.3427651041161961e-06,5.004450687692764e-06
1.3427368601664656e-06,5.004536686825099e-06
1.342721664591172e-06,5.0047513998905945e-06
1.3426550187799657e-06,5.004035499828715e-06
1.342644778283572e-06,5.004316847983503e-06
1.342628178769257e-06,5.004493402493593e-06
1.3425564952945023e-06,5.0036630267654946e-06
1.3425782150570141e-06,5.004488846248171e-06
1.3425027326884362e-06,5.00358215340926e-06
1.3425116518304564e-06,5.004011579540252e-06
1.3424847292350991e-06,5.003920454631818e-06
1.3424464099582718e-06,5.0035627893662175e-06
1.3424310492136816e-06,5.003706311097e-06
1.3424003277245008e-06,5.003439201209155e-06
1.3423938035372824e-06,5.003577597163838e-06
1.3423580443845535e-06,5.003257520922966e-06
1.3423529241363566e-06,5.003577597163838e-06
1.3423017216543891e-06,5.003076410167455e-06
1.3422838007857003e-06,5.002994967280543e-06
1.3422901598036221e-06,5.003300805254472e-06
1.3422633197929133e-06,5.003038251612048e-06
1.3422301207642827e-06,5.002861697101959e-06
1.3422095571868473e-06,5.002861697101959e-06
1.3422044369386506e-06,5.002994967280543e-06
1.342177431758645e-06,5.002799618258089e-06
1.3421416726059161e-06,5.00244650923791e-06
1.3421661176618231e-06,5.00304280785747e-06
1.3421238343218758e-06,5.0025040318363585e-06
1.3421135938254822e-06,5.0026515402818845e-06
1.342093112832695e-06,5.002580348947171e-06
1.3420700717158097e-06,5.0022944445469615e-06
1.3420841111060266e-06,5.002709062880333e-06
1.3420495907230226e-06,5.002255716460878e-06
1.3420559497409444e-06,5.002723301147276e-06
1.3420073073830753e-06,5.002179968880743e-06
1.3420176304641171e-06,5.002603699704957e-06
1.3419869915595849e-06,5.0021936376170074e-06
1.3419970668866817e-06,5.002408350682503e-06
1.3419945893472316e-06,5.002480111547894e-06
1.341970226875973e-06,5.002236921948513e-06
1.3419548661313824e-06,5.002241478193935e-06
1.3419484245288123e-06,5.00220787588395e-06
1.341949828467834e-06,5.002355953860154e-06
1.3419408267411656e-06,5.0023701921270965e-06
1.341898543401218e-06,5.001859892639871e-06
1.3419191069786535e-06,5.002360510105576e-06
1.3419229884571252e-06,5.002589461438014e-06
1.3418702994514876e-06,5.001864448885292e-06
1.341876823638706e-06,5.002165161083122e-06
1.3419011035253166e-06,5.0026133817264785e-06
1.3418536999371724e-06,5.001740860728229e-06
1.341876823638706e-06,5.0022984312617055e-06
1.3418807051171777e-06,5.002527952124822e-06
1.3418167020147183e-06,5.00145495632802e-06
1.341873107329531e-06,5.002641858260364e-06
1.3418345402987586e-06,5.0020506854169025e-06
1.3418269425111119e-06,5.002046129171481e-06
1.341824299802365e-06,5.002317795304748e-06
1.3418152980756966e-06,5.002155479061601e-06
1.3418052227485998e-06,5.002093969748408e-06
1.341802580039853e-06,5.002026765128439e-06
1.3418308239895834e-06,5.002589461438014e-06
1.3417731799050458e-06,5.001621259285911e-06
1.3418052227485998e-06,5.002327477326269e-06
1.341787301879911e-06,5.0020506854169025e-06
1.3417936608978328e-06,5.0021936376170074e-06
1.3417770613835176e-06,5.0022226836815705e-06
1.3417437797702385e-06,5.001702702172823e-06
1.3417924221281079e-06,5.002608825481057e-06
1.3417514601425337e-06,5.001898051195277e-06
1.3417590579301805e-06,5.002108208015351e-06
1.341770537196299e-06,5.002494919345515e-06
1.3417374207523167e-06,5.0019453222415266e-06
1.3417564152214339e-06,5.002413476458603e-06
1.3417464224789853e-06,5.002289318770863e-06
1.3417437797702385e-06,5.002265398482398e-06
1.34173230050412e-06,5.002031890904538e-06
1.341770537196299e-06,5.0026515402818845e-06
1.3417245375471765e-06,5.001826859860564e-06
1.341768059656849e-06,5.002771141724203e-06
1.3417194172989798e-06,5.002112764260773e-06
1.3417116543420363e-06,5.001979494082189e-06
1.3417464224789853e-06,5.002618507502577e-06
1.3417271802559233e-06,5.002136684549237e-06
1.3417271802559233e-06,5.002251160215456e-06
1.3417257763169016e-06,5.002375317903196e-06
1.3417257763169016e-06,5.002489793569416e-06
1.3416836581462508e-06,5.001821734084464e-06
1.3417476612487103e-06,5.002971616522756e-06
1.3417054604934112e-06,5.002284762525441e-06
1.3416875396247224e-06,5.001993732349132e-06
1.3417464224789853e-06,5.003148171032846e-06
1.3416875396247224e-06,5.002017652637595e-06
1.3417245375471765e-06,5.002776267500303e-06
1.3416976149518194e-06,5.002360510105576e-06
1.3417142970507829e-06,5.0025421903917645e-06
1.3417271802559233e-06,5.002838346344173e-06
1.3416914211031941e-06,5.002174843104643e-06
1.3417386595220418e-06,5.003200567855196e-06
1.341681015437504e-06,5.00220787588395e-06
1.341715535820508e-06,5.0027899362365675e-06
1.3417284190256482e-06,5.003080966412876e-06
1.3416824193765257e-06,5.002170286859221e-06
1.3417232987774515e-06,5.0029237759458295e-06
1.3417245375471765e-06,5.002828094791974e-06
1.3417091768025862e-06,5.002584905192593e-06
1.3417142970507829e-06,5.002899855657365e-06
1.3417079380328613e-06,5.002861697101959e-06
1.3416976149518194e-06,5.002718744901854e-06
1.3417066166784879e-06,5.00287137912348e-06
1.341716774590233e-06,5.002971616522756e-06
1.3417245375471765e-06,5.003124250744383e-06
1.3416861356857007e-06,5.002498906060259e-06
1.34173230050412e-06,5.003309917745316e-06
1.3417206560687047e-06,5.003100330455919e-06
1.3417016615995877e-06,5.002780823745725e-06
1.3417194172989798e-06,5.003205124100617e-06
1.3417181785292546e-06,5.003109442946762e-06
1.3417271802559233e-06,5.0032814412114295e-06
1.3417116543420363e-06,5.0031430452567465e-06
1.3417054604934112e-06,5.0029619345012355e-06
1.3417425410005136e-06,5.003572471387739e-06
1.3417116543420363e-06,5.002914093924308e-06
1.3417413022307884e-06,5.003472233988462e-06
1.34173230050412e-06,5.003434075433056e-06
1.3416976149518194e-06,5.0027899362365675e-06
1.3417641781783772e-06,5.004068532608022e-06
1.3416861356857007e-06,5.002551302882608e-06
1.3417783001532425e-06,5.004235405096591e-06
1.341700257660566e-06,5.002990411035121e-06
1.3417308965650983e-06,5.003463121497619e-06
1.3417425410005136e-06,5.0037729461862915e-06
1.3417181785292546e-06,5.00304280785747e-06
0.000620264969090988,8.98550828342778e-06
0.0012536606911359408,1.537406147015133e-05
0.002240595536882894,1.7879561330629195e-05
0.006038389063215578,0.00012571239714061848
0.0022916093717293483,2.600721972606593e-05
0.005938241818216812,0.0031905868911443654
0.003098494398678857,0.003858366258127441
0.00408146940963973,0.008082362390452345
0.006851060649803576,0.020981846964427925
0.00908776070714379,0.02997303699524641
0.010158159736979878,0.03391281730836508
0.01026242910022344,0.032148219177518415
0.010261770156653699,0.030521375081049847
0.010051790413941164,0.029943893354131345
0.009638917616291286,0.02945522589956798
0.00933100153985916,0.02922132794259993
0.008128591893106777,0.024860393671877076
0.008823991820284009,0.02680195083450677
0.00865789271296879,0.02751734056044866
0.0071423624180368276,0.02258131334760694
0.006818187889994821,0.021896651232388462
0.006357612719549815,0.021074979245244114
0.005285800411359324,0.017733989599231694
0.004900654660179956,0.017559499833767426
0.0047601981998091954,0.017713752579566828
0.004741206891371833,0.01804822677467102
0.004760567587066977,0.018345671306184405
0.004797619970462858,0.018628194097491873
0.004883515362032292,0.019108437819719812
0.004945790941640353,0.019599011169968043
0.004975834438606544,0.020074370013904542
0.00500087497079015,0.02062716607602839
0.004884403650437908,0.02129274590642167
0.0047758257839870585,0.022023800368622875
0.004063738482999521,0.024143492293054167
0.0007773025029554257,0.0077670078049358465
7.370228621370151e-06,1.9861063352020368e-05
1.3781607192232318e-06,5.104411864590702e-06
1.3430686026988269e-06,5.046626142969082e-06
1.5293757208977192e-05,0.0009968424192246456
1.7206820347158453e-06,8.94719253755429e-06
9.259335935101021e-06,9.035853086745143e-06
1.5408607349077925e-06,4.853918034267737e-06
3.439899678447416e-06,5.630171831594222e-06
1.4275843278657283e-06,4.799251062637247e-06
1.3447666256532405e-06,4.820376094534797e-06
1.3311258715338222e-06,4.929744779167116e-06
1.3225059336945717e-06,4.7645825912238e-06
1.3237411522797167e-06,4.942919732334537e-06
1.320477241808225e-06,4.820762236334283e-06
1.3210199055324337e-06,4.854881110643742e-06
1.321919582691394e-06,4.893182048719611e-06
1.32197384080535e-06,4.835296659229393e-06
1.3244860658076973e-06,4.896159555102669e-06
1.3253048100112894e-06,4.870279511576935e-06
1.3272739583661863e-06,4.878143591174729e-06
1.3297326685164126e-06,4.9059133374890975e-06
1.3309265121927418e-06,4.885279810566411e-06
1.3335905277787285e-06,4.912710686127544e-06
1.334962011033626e-06,4.908725679975621e-06
1.336491726474733e-06,4.9106592366264395e-06
1.3380769387995213e-06,4.922027638484171e-06
1.3386843488880242e-06,4.914692652885968e-06
1.3396815585166682e-06,4.9214455781315535e-06
1.3400483995245717e-06,4.919972202268322e-06
1.3402732775219875e-06,4.918151982222368e-06
1.340507157246072e-06,4.920474528326061e-06
1.3403640380505076e-06,4.9168301015194064e-06
1.3403486773059174e-06,4.917411592341347e-06
1.3401773141606224e-06,4.91618824044563e-06
1.3399767160498169e-06,4.9146038061002455e-06
1.3398004804102703e-06,4.914373715706452e-06
1.3395679220405593e-06,4.91297267023929e-06
1.3393623688508538e-06,4.912261326422832e-06
1.3391516954129515e-06,4.911469109250141e-06
1.3389448208688726e-06,4.91066891864796e-06
1.3387494255909122e-06,4.909947323279304e-06
1.3385707124119156e-06,4.9095258705778e-06
1.3383780424273503e-06,4.90864138943532e-06
1.3382146899929439e-06,4.908239300776858e-06
1.3380487774344391e-06,4.90764471074933e-06
1.3378995469748978e-06,4.907209019780884e-06
1.33774767380661e-06,4.906708402315178e-06
1.3376022422408924e-06,4.906100143551386e-06
1.3374862933946302e-06,4.906105269327486e-06
1.3373307039171673e-06,4.90511770313234e-06
1.3372248303980019e-06,4.905131941399282e-06
1.3371035961342462e-06,4.904711058228456e-06
1.3369710477736689e-06,4.903963264448626e-06
1.3368907754954873e-06,4.90436478357641e-06
1.3367479040538679e-06,4.903200662871174e-06
